,Image,Accuracy,F1,Jaccard,Recall,Precision
366,12380,0.9976844787597656,0.9791716707271042,0.9591932773109244,0.9852230354923354,0.9731941886638019
367,12389,0.9942359924316406,0.9469508127655093,0.8992465159698606,0.9942494839280448,0.9039479857899323
368,12393,0.9909248352050781,0.9185190259273214,0.849315936154041,0.9958410694392871,0.8523391812865497
369,12399,0.9976959228515625,0.9776891252955082,0.9563520739991328,0.9930216853005177,0.9628228446707894
370,12408,0.9974250793457031,0.974353128918272,0.9499888864192043,0.9947245927075252,0.9547993149154814
371,1241,1.0,1.0,0.0,1.0,1.0
372,12416,0.9955596923828125,0.9533803268183275,0.9109138221337824,0.996316758747698,0.9139917063431117
373,12423,0.9937973022460938,0.9314039824502194,0.8716146861429135,0.9982817869415808,0.8729242448204966
374,12424,0.9936561584472656,0.9291888439429422,0.8677429616669318,0.9988099597217136,0.8686410317649869
375,12478,0.9984893798828125,0.0,0.0,1.0,0.0
376,1248,1.0,1.0,0.0,1.0,1.0
377,12486,1.0,1.0,0.0,1.0,1.0
378,12508,1.0,1.0,0.0,1.0,1.0
379,12514,1.0,1.0,0.0,1.0,1.0
380,12523,1.0,1.0,0.0,1.0,1.0
381,12525,1.0,1.0,0.0,1.0,1.0
382,12536,1.0,1.0,0.0,1.0,1.0
383,12545,1.0,1.0,0.0,1.0,1.0
384,12556,1.0,1.0,0.0,1.0,1.0
385,12564,1.0,1.0,0.0,1.0,1.0
386,12576,1.0,1.0,0.0,1.0,1.0
387,12583,1.0,1.0,0.0,1.0,1.0
388,12589,1.0,1.0,0.0,1.0,1.0
389,1259,1.0,1.0,0.0,1.0,1.0
390,12599,1.0,1.0,0.0,1.0,1.0
391,1260,1.0,1.0,0.0,1.0,1.0
392,12601,1.0,1.0,0.0,1.0,1.0
393,12603,1.0,1.0,0.0,1.0,1.0
394,12645,1.0,1.0,0.0,1.0,1.0
395,12649,1.0,1.0,0.0,1.0,1.0
396,1265,1.0,1.0,0.0,1.0,1.0
397,12651,1.0,1.0,0.0,1.0,1.0
398,12659,0.9949607849121094,0.7557774080236642,0.6074294205052005,1.0,0.6074294205052005
399,12662,0.9936790466308594,0.8065382370110917,0.6757972999413031,1.0,0.6757972999413031
400,1267,1.0,1.0,0.0,1.0,1.0
401,12677,0.9932708740234375,0.9127251137937858,0.8394612304331999,0.9988088792636708,0.8403024505784823
402,12690,0.9802093505859375,0.8369168867094178,0.7195675675675676,0.9979758602593898,0.7206192821956369
403,12691,0.9816017150878906,0.849521075785467,0.7384064652600748,0.9983134120407714,0.7393287715868361
404,12695,0.984375,0.8775851763299461,0.7818724038768772,0.9976217979207719,0.7833324441124686
405,12698,0.9809188842773438,0.860052599183034,0.7544669153740428,0.9986355662400104,0.7552454424843988
406,12702,0.9765548706054688,0.8410900817044161,0.7257596715898442,0.9994469706279956,0.7260512454245157
407,1271,1.0,1.0,0.0,1.0,1.0
408,12719,0.9921493530273438,0.9481977446637133,0.9014981094146365,0.9825760342219209,0.9161437813123207
409,12721,0.9904060363769531,0.9380129642865945,0.8832621611585593,0.9781033153430995,0.9010796476939104
410,12725,0.9877548217773438,0.9232974910394266,0.8575233022636485,0.9661932386477295,0.8840486867392697
411,12730,0.9865150451660156,0.9176432215828344,0.8478195359249214,0.958345498783455,0.8802574531801726
412,12741,0.9838600158691406,0.9071273349869394,0.8300393669157227,0.9622782098449215,0.8579554891214084
413,12751,0.9845695495605469,0.9131620188488869,0.8402006873938292,0.972206984823551,0.8608783647035013
414,12797,0.9815521240234375,0.8853811149032992,0.7943352896146977,0.9578461538461538,0.8231094658910629
415,12801,0.9846382141113281,0.9026094947882658,0.8225052891396333,0.978244915076536,0.8378305571768508
416,12812,0.9909934997558594,0.937179043716574,0.8817844982976166,0.9964354418920448,0.8845748154101161
417,12816,0.9935379028320312,0.9521874117979113,0.9087382825126603,0.99846099206819,0.9100129477772982
418,1282,1.0,1.0,0.0,1.0,1.0
419,12821,0.9862556457519531,0.8980850281447119,0.8150220761885204,0.9992446654497388,0.8155245042638447
420,12822,0.9835357666015625,0.8790087463556852,0.7841352405721717,0.9994262765347103,0.7844883662747061
421,12828,0.9816398620605469,0.8555565559256926,0.7475743431058898,0.9999298491757278,0.7476135529214308
422,12843,0.97265625,0.7252165912750134,0.5688939676429903,0.9993660855784469,0.5690993321701462
423,12844,0.9722251892089844,0.7119515765320251,0.5527366545856625,0.999666703699589,0.5528385352666503
424,12850,0.990997314453125,0.8486209108402822,0.7370473537604457,1.0,0.7370473537604457
425,12851,0.9907035827636719,0.8355933346825879,0.7176129779837775,1.0,0.7176129779837775
426,12866,0.9996337890625,0.0,0.0,1.0,0.0
427,12870,0.9984092712402344,0.0,0.0,1.0,0.0
428,12871,1.0,1.0,0.0,1.0,1.0
429,12887,1.0,1.0,0.0,1.0,1.0
430,1291,0.9957466125488281,0.7027459344174886,0.541718043567612,1.0,0.541718043567612
431,12915,1.0,1.0,0.0,1.0,1.0
432,12928,1.0,1.0,0.0,1.0,1.0
433,12929,1.0,1.0,0.0,1.0,1.0
434,12930,1.0,1.0,0.0,1.0,1.0
435,12937,1.0,1.0,0.0,1.0,1.0
436,12943,1.0,1.0,0.0,1.0,1.0
437,12962,1.0,1.0,0.0,1.0,1.0
438,12972,1.0,1.0,0.0,1.0,1.0
439,1298,0.9961166381835938,0.8798394711992445,0.7854583772391992,1.0,0.7854583772391992
440,12985,1.0,1.0,0.0,1.0,1.0
441,12997,1.0,1.0,0.0,1.0,1.0
442,13001,1.0,1.0,0.0,1.0,1.0
443,13005,1.0,1.0,0.0,1.0,1.0
444,13008,1.0,1.0,0.0,1.0,1.0
445,13023,1.0,1.0,0.0,1.0,1.0
446,13028,1.0,1.0,0.0,1.0,1.0
447,13054,1.0,1.0,0.0,1.0,1.0
448,13076,1.0,1.0,0.0,1.0,1.0
449,1308,0.9959144592285156,0.924847379131289,0.8602010181438454,0.9935172621739786,0.8650564452612234
450,13080,1.0,1.0,0.0,1.0,1.0
451,13089,1.0,1.0,0.0,1.0,1.0
452,13093,1.0,1.0,0.0,1.0,1.0
453,13103,1.0,1.0,0.0,1.0,1.0
454,1311,0.995819091796875,0.9317729083665339,0.8722610722610723,0.9937591289337405,0.8770655103714989
455,13117,0.999969482421875,0.0,0.0,0.0,1.0
456,1312,0.9954833984375,0.9290678169182842,0.8675318863280376,0.9941025641025641,0.8720197930724246
457,13129,1.0,1.0,0.0,1.0,1.0
458,13132,1.0,1.0,0.0,1.0,1.0
459,13133,1.0,1.0,0.0,1.0,1.0
460,13145,1.0,1.0,0.0,1.0,1.0
461,1315,0.9957389831542969,0.9399236271715162,0.8866565195332319,0.9953297642100467,0.8903607091909517
462,13156,1.0,1.0,0.0,1.0,1.0
463,13176,1.0,1.0,0.0,1.0,1.0
464,13185,1.0,1.0,0.0,1.0,1.0
465,13193,1.0,1.0,0.0,1.0,1.0
466,13200,1.0,1.0,0.0,1.0,1.0
467,13205,1.0,1.0,0.0,1.0,1.0
468,13214,1.0,1.0,0.0,1.0,1.0
469,13237,0.998504638671875,0.0,0.0,1.0,0.0
470,13247,0.9966659545898438,0.0,0.0,1.0,0.0
471,1325,0.9966506958007812,0.962682760965658,0.9280504793903138,0.9897745149449397,0.9370345854707927
472,13265,0.9956207275390625,0.0,0.0,0.0,0.0
473,13266,0.9922370910644531,0.0,0.0,1.0,0.0
474,13286,0.9723739624023438,0.0,0.0,1.0,0.0
475,13287,0.9701385498046875,0.0,0.0,1.0,0.0
476,13293,0.9678802490234375,0.0,0.0,1.0,0.0
477,13316,0.9892997741699219,0.0,0.0,1.0,0.0
478,13317,0.990142822265625,0.0,0.0,1.0,0.0
479,1332,0.9967079162597656,0.9678213207054699,0.937649013799581,0.9950164839377443,0.9420731707317073
480,1333,0.996734619140625,0.9687111630967176,0.9393209045154888,0.9969904446618012,0.9419918959266368
481,13331,1.0,1.0,0.0,1.0,1.0
482,13349,1.0,1.0,0.0,1.0,1.0
483,13355,0.9981842041015625,0.0,0.0,0.0,1.0
484,13375,0.9936408996582031,0.4759509588179818,0.3122937293729373,0.3124226165910029,0.9986807387862797
485,13382,0.9898338317871094,0.6709470304975923,0.5048309178743962,0.5048309178743962,1.0
486,13393,0.9896583557128906,0.8391956818316626,0.7229432805314256,0.8154466858789625,0.8643695014662757
487,1340,0.9970359802246094,0.9741370701993809,0.9495781959766385,0.9972059424833039,0.9521113930639599
488,13415,0.981231689453125,0.8393207054212933,0.7231288688801351,0.7387604921237209,0.9715711477393014
489,13424,0.99578857421875,0.9731216828163803,0.9476504338754801,0.9681247880637505,0.9781704272918604
490,13434,0.9973564147949219,0.9850540254922682,0.9705482362940926,0.9852027610008628,0.9849053348859275
491,13441,0.9980506896972656,0.9894082288320033,0.9790384773156124,0.993506223202764,0.9853439022376352
492,13451,0.9980049133300781,0.9895121021918302,0.9792419130779917,0.9914804693779136,0.9875515350438298
493,13462,0.998138427734375,0.9904538341158059,0.981088203379321,0.9936025746693355,0.9873249873249873
494,13463,0.9980850219726562,0.9901861119799812,0.9805629767297789,0.993916797488226,0.9864833281396074
495,13469,0.9979133605957031,0.9893643911259746,0.9789526338066105,0.9913883801582044,0.9873486494877367
496,13479,0.9981002807617188,0.9902719174871073,0.9807312826465467,0.9930653502585801,0.9874941561477326
497,13495,0.9979515075683594,0.9890181803308861,0.978274941338296,0.9942845394736842,0.9838073151877619
498,13511,0.997955322265625,0.9881242522267026,0.9765272607838844,0.9958022596347073,0.9805637395013412
499,13514,0.9976768493652344,0.9862182896195887,0.9728112862181347,0.9960687511428049,0.9765607493389504
500,1354,0.9945106506347656,0.9592224205843181,0.9216401655412764,0.9926686217008798,0.9279565765666977
501,13541,0.9980430603027344,0.985489208836591,0.9713935203256566,0.997366311691286,0.9738916531559233
502,13546,0.9973487854003906,0.9789374791647726,0.9587439154695476,0.9993812264092569,0.9593133760988358
503,13547,0.9981040954589844,0.9848211831536512,0.9700962695547533,0.9976486603551761,0.9723193824629116
504,13554,0.9972686767578125,0.9756080942971997,0.9523777851679415,0.9994416137363021,0.9528848073467758
505,13561,0.9979057312011719,0.979025787965616,0.9589133363268971,0.996422738937709,0.9622258936617603
506,13562,0.9972000122070312,0.9711000866209938,0.9438236644726772,0.9987042436022028,0.9449808429118774
507,13567,0.9980201721191406,0.9774592833876221,0.9559123343527013,0.9986687965921193,0.9571319214085225
508,13575,0.998046875,0.9725380819566617,0.9465441637084987,0.9994487928563555,0.947038545910373
509,13583,0.9979972839355469,0.9638205499276411,0.9301675977653632,0.999428326425611,0.9306627628426937
510,13586,0.9975204467773438,0.9497137552220332,0.9042427813789039,0.9998371070206874,0.9043760129659644
511,13592,0.9974937438964844,0.9342539777844492,0.8766197183098592,1.0,0.8766197183098592
512,13609,0.9981422424316406,0.846129541864139,0.7332968236582694,1.0,0.7332968236582694
513,13618,0.9999351501464844,0.0,0.0,1.0,0.0
514,13630,1.0,1.0,0.0,1.0,1.0
515,13655,1.0,1.0,0.0,1.0,1.0
516,13661,1.0,1.0,0.0,1.0,1.0
517,13673,1.0,1.0,0.0,1.0,1.0
518,13686,1.0,1.0,0.0,1.0,1.0
519,13688,1.0,1.0,0.0,1.0,1.0
520,13711,1.0,1.0,0.0,1.0,1.0
521,13720,1.0,1.0,0.0,1.0,1.0
522,13732,1.0,1.0,0.0,1.0,1.0
523,13736,0.9999961853027344,0.0,0.0,0.0,1.0
524,13749,1.0,1.0,0.0,1.0,1.0
525,1375,0.9963874816894531,0.9750428251416524,0.9513010387740409,0.9888811674774148,0.9615864434972451
526,13750,1.0,1.0,0.0,1.0,1.0
527,13753,1.0,1.0,0.0,1.0,1.0
528,13760,1.0,1.0,0.0,1.0,1.0
529,13799,1.0,1.0,0.0,1.0,1.0
530,13825,0.9951095581054688,0.850268628825041,0.7395367736692402,1.0,0.7395367736692402
531,13851,0.9958152770996094,0.9520437158469945,0.908476555981979,0.9992658529870606,0.9090833194189347
532,13862,0.9977989196777344,0.9795600269226681,0.9599389016177186,0.9951774274814655,0.9644252232142857
533,13863,0.997100830078125,0.973280832513008,0.9479523352965348,0.9952545297670405,0.9522564667033572
534,13889,0.99090576171875,0.9364232759080484,0.8804473195927988,0.9922011867759254,0.8865828409836893
535,13903,0.9884376525878906,0.9212010919017288,0.8539136302294197,0.9837858848353601,0.8661028549080955
536,13917,0.9816856384277344,0.8785141324426226,0.7833483754512636,0.9950702206936085,0.7864002899338588
537,13927,0.9817466735839844,0.8789741255026937,0.7840801407878706,0.9953030129453546,0.7869921645002038
538,1394,0.9857597351074219,0.9113449070225853,0.8371291448516579,0.9703636271683609,0.8590937583952718
539,13941,0.9923439025878906,0.9440931502270257,0.8941064739091437,0.9634978394359791,0.9254546447490579
540,13943,0.9946708679199219,0.9604864941309573,0.9239769264257728,0.9655937215650592,0.9554330088346182
541,13954,0.9964599609375,0.9732364307550326,0.9478680972979047,0.9584209031525135,0.9885171949147578
542,13971,0.9951438903808594,0.9608343845183521,0.9246210326859309,0.9339114832535885,0.9893556358106824
543,13979,0.9871139526367188,0.8912707609115489,0.8038669221390001,0.8613824426056119,0.9233077692564188
544,14006,0.9976654052734375,0.9757470080050726,0.9526425752534241,0.9642073934837093,0.9875661800096261
545,14011,0.997283935546875,0.9699957859249894,0.9417396285083054,0.9569302402926748,0.9834230539177988
546,14018,0.9966316223144531,0.9597300132257035,0.9225778167470408,0.9406400858215627,0.979610836979797
547,14022,0.9966659545898438,0.9581297307655455,0.9196247930844216,0.9424182452172274,0.9743739647276625
548,14023,0.9971466064453125,0.9640937019969277,0.9306765523632994,0.9477161192902982,0.9810472840953497
549,14024,0.9972038269042969,0.964446815734588,0.9313348946135831,0.9512055109070034,0.9780619773733399
550,14040,0.9976768493652344,0.9655912763432963,0.9334717063578764,0.9822968157259455,0.9494444444444444
551,14043,0.9977149963378906,0.9646836861034138,0.9317767653758542,0.9845950174509568,0.9455617198335645
552,14044,0.9981002807617188,0.969876602951851,0.9415149735760423,0.985252550079882,0.9549731983323407
553,14046,0.9984359741210938,0.9744611934720319,0.9501943634596696,0.9816767068273092,0.9673509769972792
554,14074,0.9986724853515625,0.9571111658861228,0.9177499409123139,0.998970928736815,0.9186184054885261
555,14083,0.9993362426757812,0.9622723330442324,0.9272879231090682,0.9959605026929982,0.9307885906040269
556,14086,0.9989204406738281,0.9118654624727498,0.8380080137378363,0.9979550102249489,0.8394495412844036
557,14091,0.9994125366210938,0.7298245614035088,0.574585635359116,1.0,0.574585635359116
558,14095,1.0,1.0,0.0,1.0,1.0
559,14099,0.9997367858886719,0.0,0.0,1.0,0.0
560,14100,1.0,1.0,0.0,1.0,1.0
561,14146,1.0,1.0,0.0,1.0,1.0
562,14159,1.0,1.0,0.0,1.0,1.0
563,14162,1.0,1.0,0.0,1.0,1.0
564,14174,1.0,1.0,0.0,1.0,1.0
565,14178,1.0,1.0,0.0,1.0,1.0
566,14193,1.0,1.0,0.0,1.0,1.0
567,14202,1.0,1.0,0.0,1.0,1.0
568,14207,0.9999885559082031,0.0,0.0,0.0,1.0
569,14221,1.0,1.0,0.0,1.0,1.0
570,14222,1.0,1.0,0.0,1.0,1.0
571,14225,1.0,1.0,0.0,1.0,1.0
572,14228,1.0,1.0,0.0,1.0,1.0
573,14232,1.0,1.0,0.0,1.0,1.0
574,14234,1.0,1.0,0.0,1.0,1.0
575,14238,1.0,1.0,0.0,1.0,1.0
576,14239,1.0,1.0,0.0,1.0,1.0
577,14261,1.0,1.0,0.0,1.0,1.0
578,14266,1.0,1.0,0.0,1.0,1.0
579,14275,1.0,1.0,0.0,1.0,1.0
580,14276,1.0,1.0,0.0,1.0,1.0
581,14278,1.0,1.0,0.0,1.0,1.0
582,14288,1.0,1.0,0.0,1.0,1.0
583,1429,0.9959487915039062,0.972851372769569,0.9471378795420607,0.9756447725990873,0.9700739230180984
584,14308,0.9905624389648438,0.7549039033088963,0.606301718650541,1.0,0.606301718650541
585,14334,0.995819091796875,0.9585037104346509,0.9203140904464155,0.9948129519019177,0.9247516072472238
586,14359,0.9958992004394531,0.9700732162244927,0.9418856092550546,0.9747132867132867,0.965477114041893
587,14366,0.9945144653320312,0.9615610799251536,0.9259678747940692,0.9566003616636528,0.9665735167669819
588,14379,0.9949836730957031,0.9676880359731675,0.937398838427116,0.9581062670299727,0.977463390419459
589,14388,0.9953460693359375,0.9714713310260967,0.9445252819206984,0.9680756862562334,0.9748908809311494
590,14389,0.9953804016113281,0.9717577368875208,0.9450669085960536,0.9701965167178914,0.9733239897220276
591,14396,0.9960060119628906,0.9762633476161326,0.95362742492692,0.9761969532100109,0.9763297510542783
592,14408,0.9959869384765625,0.976446355006269,0.9539767258727798,0.9724836105784239,0.9804415269097613
593,14428,0.9956321716308594,0.9723810212991775,0.9462466550866157,0.968247105730893,0.9765503875968993
594,14436,0.9938735961914062,0.9594894561598224,0.9221333333333334,0.9445741246585547,0.9748833871546466
595,14442,0.9939041137695312,0.9588568486096808,0.9209654285572976,0.9413102820746133,0.9770699968517158
596,14446,0.9937248229980469,0.9566934316177438,0.9169820842795862,0.9427207637231504,0.9710865266420822
597,14449,0.9946670532226562,0.9628980891719745,0.9284507907262398,0.9453853770389286,0.9810718728029852
598,14452,0.9948959350585938,0.964032258064516,0.9305620426591935,0.9506919039287418,0.9777523310976607
599,14455,0.9969558715820312,0.9785356931518641,0.9579734569201601,0.9847336509311391,0.9724152678285042
600,14457,0.9973907470703125,0.9814352404733471,0.963547218077169,0.9920438957475994,0.971051076856974
601,1448,0.9942283630371094,0.9567133007181071,0.9170185926616574,0.9883549092628716,0.9270348192503881
602,1450,0.9946365356445312,0.9591112662129937,0.9214349575324094,0.9881944028285492,0.931691055991864
603,14500,0.99798583984375,0.9711128132180764,0.943847708178241,0.9970789798899,0.9464647541857737
604,14519,0.9948387145996094,0.6962962962962962,0.5340909090909091,0.9993556701030928,0.5342748880468481
605,14533,1.0,1.0,0.0,1.0,1.0
606,14552,1.0,1.0,0.0,1.0,1.0
607,14553,1.0,1.0,0.0,1.0,1.0
608,14556,1.0,1.0,0.0,1.0,1.0
609,14561,1.0,1.0,0.0,1.0,1.0
610,14566,1.0,1.0,0.0,1.0,1.0
611,14567,1.0,1.0,0.0,1.0,1.0
612,14578,1.0,1.0,0.0,1.0,1.0
613,14600,0.9978446960449219,0.0,0.0,1.0,0.0
614,14608,1.0,1.0,0.0,1.0,1.0
615,14616,1.0,1.0,0.0,1.0,1.0
616,14619,1.0,1.0,0.0,1.0,1.0
617,14627,1.0,1.0,0.0,1.0,1.0
618,14646,1.0,1.0,0.0,1.0,1.0
619,14651,1.0,1.0,0.0,1.0,1.0
620,14659,1.0,1.0,0.0,1.0,1.0
621,14665,1.0,1.0,0.0,1.0,1.0
622,14667,1.0,1.0,0.0,1.0,1.0
623,1467,0.99505615234375,0.9569721115537849,0.917494270435447,0.9950289975144988,0.9217191097467383
624,14674,1.0,1.0,0.0,1.0,1.0
625,14685,1.0,1.0,0.0,1.0,1.0
626,14715,1.0,1.0,0.0,1.0,1.0
627,14733,1.0,1.0,0.0,1.0,1.0
628,14734,1.0,1.0,0.0,1.0,1.0
629,14750,0.9999313354492188,0.0,0.0,1.0,0.0
630,1476,0.9931869506835938,0.9348270325499927,0.8776293251113395,0.984172109104879,0.8901938981166169
631,14776,0.9994697570800781,0.0,0.0,1.0,0.0
632,14784,0.9930076599121094,0.0,0.0,1.0,0.0
633,14795,0.9970169067382812,0.0,0.0,1.0,0.0
634,14802,1.0,1.0,0.0,1.0,1.0
635,14819,1.0,1.0,0.0,1.0,1.0
636,14820,1.0,1.0,0.0,1.0,1.0
637,14823,1.0,1.0,0.0,1.0,1.0
638,14828,1.0,1.0,0.0,1.0,1.0
639,14835,1.0,1.0,0.0,1.0,1.0
640,14855,1.0,1.0,0.0,1.0,1.0
641,14873,0.9965591430664062,0.0,0.0,1.0,0.0
642,14874,0.9961318969726562,0.0,0.0,1.0,0.0
643,14882,0.9923477172851562,0.0,0.0,1.0,0.0
644,14900,0.9856376647949219,0.0,0.0,1.0,0.0
645,14929,0.9793701171875,0.0,0.0,1.0,0.0
646,14936,0.9807395935058594,0.0,0.0,1.0,0.0
647,14952,0.988983154296875,0.0,0.0,1.0,0.0
648,14954,0.9899787902832031,0.0,0.0,1.0,0.0
649,14964,0.9945907592773438,0.0,0.0,1.0,0.0
650,14972,0.9938583374023438,0.0,0.0,1.0,0.0
651,14975,0.9980316162109375,0.0,0.0,1.0,0.0
652,14987,0.9981346130371094,0.0,0.0,1.0,0.0
653,1500,0.9953575134277344,0.9304054440441472,0.8698674080410608,0.986538927965074,0.8803159831187101
654,15003,0.9974212646484375,0.0,0.0,1.0,0.0
655,15012,0.9954910278320312,0.0,0.0,1.0,0.0
656,15013,0.9947433471679688,0.0,0.0,1.0,0.0
657,15017,0.9930801391601562,0.0,0.0,0.0,0.0
658,15046,0.9895973205566406,0.521662866163831,0.35287138111058375,0.42316448491747294,0.6799268404206675
659,15054,0.992340087890625,0.7999601514245865,0.6666113232608335,0.7025371828521435,0.9287531806615776
660,15060,0.9938545227050781,0.8982633407009788,0.8153158317092744,0.9043743641912513,0.8922343495169991
661,15071,0.9947242736816406,0.9489686727427032,0.9028928521275101,0.9787638910031968,0.9209338967270644
662,15073,0.9947242736816406,0.9517698343504796,0.907977909375208,0.983353750810694,0.9221516421137992
663,15074,0.9950599670410156,0.9561388653683319,0.9159636599610642,0.9896928901977282,0.9247854288147809
664,15077,0.9960784912109375,0.967177522349936,0.9364412019290219,0.9924644518707817,0.9431471449031695
665,15078,0.996246337890625,0.9691071204319981,0.9400657814593738,0.9936264726710874,0.9457687358294014
666,15097,0.9972877502441406,0.9819345986736794,0.9645103324348607,0.9944418712366836,0.9697380307136405
667,15099,0.9974708557128906,0.9834287285360793,0.967397718332022,0.9948922827955902,0.9722263404991351
668,15100,0.9975090026855469,0.9837880781548698,0.968093423238542,0.9949281912222557,0.9728946722317702
669,15110,0.9977073669433594,0.986072810696823,0.9725282259907666,0.9965339578454333,0.9758290143558226
670,15111,0.9977951049804688,0.9866580490282074,0.9736674259681093,0.9965030074136243,0.9770057142857143
671,15117,0.9979438781738281,0.9878260869565219,0.9759450171821306,0.997491219267436,0.9783464566929134
672,15120,0.9978294372558594,0.9872891768122417,0.9748974279790004,0.9977424598157847,0.977052659503913
673,15143,0.9981613159179688,0.9893367550108403,0.9788985202696786,0.9991509897671924,0.9797134469613986
